,X,gbifID,class,order,family,genus,species,decimalLatitude,decimalLongitude,depth,eventDate,day,month,year,spicules,newdepth,npoints_newdepth
158,470214,1890405261,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia magellanica,-45.883301,-74.783302,10,1972-07-02T00:00:00,2,7,1972,0,NA,NA
159,447808,1890513935,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia decooki,-36.295,174.816667,15,1993-01-09T00:00:00,9,1,1993,0,NA,NA
160,455392,1890405122,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia decooki,-36.325001,174.803299,20,1993-07-02T00:00:00,2,7,1993,0,NA,NA
161,464151,1890513801,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia decooki,-36.294998,174.816666,17,1993-01-02T00:00:00,2,1,1993,0,NA,NA
162,467260,1890405134,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia decooki,-36.294998,174.816696,17.5,1993-07-02T00:00:00,2,7,1993,0,NA,NA
163,524330,4055751707,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia decooki,-36.295,174.816667,20,1993-01-04T00:00:00,4,1,1993,0,NA,NA
164,529410,4055764293,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia decooki,-36.295,174.816667,20,1993-01-04T00:00:00,4,1,1993,0,NA,NA
165,449297,1890463921,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia corrugata,-44.333302,-175.833298,106,1969-03-29T00:00:00,29,3,1969,0,NA,NA
166,458355,1890405127,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia corrugata,-43.483299,-177,95,1964-07-02T00:00:00,2,7,1964,0,NA,NA
167,459833,1890405158,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia corrugata,-44.333302,-175.833298,75,1969-07-02T00:00:00,2,7,1969,0,NA,NA
168,524308,4055751635,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia corrugata,-44.333333,-175.833333,75,1969-03-29T00:00:00,29,3,1969,0,NA,NA
169,524711,4055752489,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia corrugata,-44.333302,-175.833298,106,1969-03-29T00:00:00,29,3,1969,0,NA,NA
170,529413,4055764291,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia corrugata,-44.333333,-175.833333,75,1969-03-29T00:00:00,29,3,1969,0,NA,NA
171,452409,1890405089,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gorgonocephalus,-35.116699,174.341705,95,1981-07-02T00:00:00,2,7,1981,0,NA,NA
172,453900,1890405236,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gorgonocephalus,-35.330002,174.723297,152,1981-07-02T00:00:00,2,7,1981,0,NA,NA
173,462665,1890487710,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gorgonocephalus,-37.623167,178.926833,82,2011-06-02T00:00:00,2,6,2011,0,NA,NA
174,468623,1890513815,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gorgonocephalus,-35.166667,174.341667,95,1981-06-21T00:00:00,21,6,1981,0,NA,NA
175,470099,1890487572,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gorgonocephalus,-37.547167,178.8925,69,2011-05-30T00:00:00,30,5,2011,0,NA,NA
176,524305,4055751624,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gorgonocephalus,-35.55,174.723333,152,1981-06-22T00:00:00,22,6,1981,0,NA,NA
177,529409,4055764294,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gorgonocephalus,-35.55,174.723333,152,1981-06-22T00:00:00,22,6,1981,0,NA,NA
178,456769,1890513820,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia manipulatus,-36.003334,174.696671,20,1993-03-12T00:00:00,12,3,1993,0,NA,NA
179,459832,1890405206,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia manipulatus,-35.568298,174.516693,15,1993-07-02T00:00:00,2,7,1993,0,NA,NA
180,461306,1890405267,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia manipulatus,-36.033298,174.696701,12,1993-07-02T00:00:00,2,7,1993,0,NA,NA
181,514167,3855753489,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia manipulatus,-34.166333,172.147667,15,1999-04-16T00:00:00,16,4,1999,0,NA,NA
182,524306,4055751631,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia manipulatus,-36.003333,174.696667,12,1993-03-12T00:00:00,12,3,1993,0,NA,NA
183,529415,4055764283,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia manipulatus,-36.003333,174.696667,12,1993-03-12T00:00:00,12,3,1993,0,NA,NA
184,456879,1890405251,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia mokohinau,-35.459999,174.731705,15,1983-07-02T00:00:00,2,7,1983,0,NA,NA
185,458354,1890405286,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia mokohinau,-35.9333,175.116699,NA,1977-07-02T00:00:00,2,7,1977,0,NA,NA
186,467148,1890513838,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia mokohinau,-35.459999,174.731674,15,1983-05-25T00:00:00,25,5,1983,0,NA,NA
187,524307,4055751633,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia mokohinau,-35.933333,175.116667,NA,1977-12-08T00:00:00,8,12,1977,0,NA,NA
188,528428,4055761839,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia mokohinau,-35.933333,175.116667,NA,1977-12-08T00:00:00,8,12,1977,0,NA,NA
189,461193,1890465991,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gracilis,-43.616699,173.516693,80,1970-12-06T00:00:00,6,12,1970,0,NA,NA
190,474680,1890405115,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gracilis,-43.616699,173.516693,80,1970-07-02T00:00:00,2,7,1970,0,NA,NA
191,524331,4055751709,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gracilis,-43.616667,173.516667,80,1970-12-06T00:00:00,6,12,1970,0,NA,NA
192,524524,4055752183,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gracilis,-43.616699,173.516693,80,1970-12-06T00:00:00,6,12,1970,0,NA,NA
193,529493,4055764486,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia gracilis,-43.616667,173.516667,80,1970-12-06T00:00:00,6,12,1970,0,NA,NA
194,462782,1890470685,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia reticulata,-37.148701,174.6987,NA,1977-03-04T00:00:00,4,3,1977,0,NA,NA
195,468742,1890405141,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia cerebralis,-33.700001,-79,145,1972-07-02T00:00:00,2,7,1972,0,NA,NA
196,470213,1890405312,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia virgultosa,-27.15,-109.449997,NA,1984-07-02T00:00:00,2,7,1984,0,NA,NA
197,612328,3830309029,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia virgultosa,43.27991,5.2867,NA,2018-04-14T00:00:00,14,4,2018,0,NA,NA
198,513556,3855751490,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia matamata,9.527333,138.130667,1,1995-08-04T00:00:00,4,8,1995,0,NA,NA
199,516483,3855749496,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia matamata,-17.578,168.243333,43,2000-11-23T00:00:00,23,11,2000,0,NA,NA
200,516573,3855749586,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia matamata,-8.987167,160.031833,10,2013-06-12T00:00:00,12,6,2013,0,NA,NA
201,517075,3855756540,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia matamata,-2.429,147.090667,20,2003-06-23T00:00:00,23,6,2003,0,NA,NA
202,519004,4055737204,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia corallina,34.0667,125.0833,25,2008-09-21T00:00:00,21,9,2008,0,NA,NA
203,522358,4055745655,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia corallina,34.066667,125.083333,25,2008-09-21T00:00:00,21,9,2008,0,NA,NA
204,519011,4055737216,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia purpurea,34.0667,125.0833,25,2008-09-21T00:00:00,21,9,2008,0,NA,NA
205,522360,4055745657,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia purpurea,34.066667,125.083333,25,2008-09-21T00:00:00,21,9,2008,0,NA,NA
206,521615,4055743588,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia graminea,28.790833,-82.764722,4,1955-09-19T00:00:00,19,9,1955,0,NA,NA
207,531622,4055769609,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia graminea,28.790833,-82.764722,4,1955-10-19T00:00:00,19,10,1955,0,NA,NA
208,634447,4067200862,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia graminea,27.84612,-82.84354,NA,2023-03-14T15:23:00,14,3,2023,0,NA,NA
209,521957,4055744553,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia sucrensis,9.435,-75.627778,2,2017-08-20T00:00:00,20,8,2017,0,NA,NA
210,530792,4055767458,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia sucrensis,9.435,-75.627778,2,2017-08-20T00:00:00,20,8,2017,0,NA,NA
211,522299,4055745482,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia smaragdus,-27.4581,32.7141,0,2003-11-16T00:00:00,16,11,2003,0,NA,NA
212,523134,4055748794,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia smaragdus,-27.4581,32.7141,16,2003-11-07T00:00:00,7,11,2003,0,NA,NA
213,522302,4055745484,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia peddemorsi,-27.4916,32.7022,0,2003-11-05T00:00:00,5,11,2003,0,NA,NA
214,527075,4055758629,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia catarinensis,-27.50472,-48.45556,13,2003-05-01T00:00:00,1,5,2003,0,NA,NA
215,529398,4055764290,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia catarinensis,-27.5047,-48.4556,13,2003-05-01T00:00:00,1,5,2003,0,NA,NA
216,527993,4055760665,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia lesleighae,28.1831,34.4411,5,2000-07-22T00:00:00,22,7,2000,0,NA,NA
217,528277,4055761398,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia lesleighae,28.1831,34.4411,5,2000-07-22T00:00:00,22,7,2000,0,NA,NA
218,529623,4055764857,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia australis,-22.501111,166.751111,22,1982-02-11T00:00:00,11,2,1982,0,NA,NA
219,703354,2433996802,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia australis,-9.379,150.387,NA,2005-05-18T00:00:00,18,5,2005,0,NA,NA
220,548645,2488072096,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia nitens,43.17394,5.38416,NA,2005-01-01T00:00:00,1,1,2005,0,NA,NA
221,548714,2488108698,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia nitens,43.19943,5.36495,NA,2005-01-01T00:00:00,1,1,2005,0,NA,NA
222,550353,2488145725,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia nitens,43.20721,5.33692,NA,2005-01-01T00:00:00,1,1,2005,0,NA,NA
223,550512,2488109204,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia nitens,43.17113,5.3941,NA,2005-01-01T00:00:00,1,1,2005,0,NA,NA
224,551271,2488052198,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia nitens,43.17677,5.39881,NA,2005-01-01T00:00:00,1,1,2005,0,NA,NA
225,551285,2488047430,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia nitens,43.17624,5.37091,NA,2005-01-01T00:00:00,1,1,2005,0,NA,NA
226,551465,2488289661,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia nitens,43.18975,5.38074,NA,2005-01-01T00:00:00,1,1,2005,0,NA,NA
227,691263,2433995413,Demospongiae,Dictyoceratida,Spongiidae,Spongia,Spongia arabica,28.2081,34.425,NA,2000-07-22T00:00:00,22,7,2000,0,NA,NA
228,337871,2557624379,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,30.44589,-80.20448,55,2016-06-12T00:00:00,12,6,2016,0,NA,NA
229,200281,2557433467,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,30.71203,-80.1044,50,2012-07-17T00:00:00,17,7,2012,0,NA,NA
230,329982,2557624756,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,30.40756,-80.21417,57,2012-07-07T00:00:00,7,7,2012,0,NA,NA
231,656480,1085961379,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,-12.998333,141.448333,NA,1991-11-26T00:00:00,26,11,1991,0,NA,NA
232,578275,899646905,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,29.284,-84.611167,NA,2007-05-13T00:00:00,13,5,2007,0,NA,NA
233,374866,1418662760,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,15.66895,-96.481694,1.5,2013-03-10T00:00:00,10,3,2013,0,NA,NA
234,721552,3901840405,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,-9.54,147.29,5,2009-07-03T00:00:00,3,7,2009,0,NA,NA
235,535542,1066784292,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,-9.5,142.46,9,2005-04-17T00:00:00,17,4,2005,0,NA,NA
236,69161,2557622706,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,30.45254,-80.20284,56,2012-07-07T00:00:00,7,7,2012,0,NA,NA
237,324651,2557469554,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,26.2786,-83.7803,77,1982-02-06T00:00:00,6,2,1982,0,NA,NA
238,5216,1066772277,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,-19.426667,148.908333,8,1988-11-20T00:00:00,20,11,1988,0,NA,NA
239,171894,1936739232,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,-14.660253,145.474133,NA,2006-02-26T12:00:00,26,2,2006,0,NA,NA
240,650065,1085961269,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,24.696,-81.447333,NA,2002-03-16T00:00:00,16,3,2002,0,NA,NA
241,8488,1066771624,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,-18.9445,147.731,7,1987-02-02T00:00:00,2,2,1987,0,NA,NA
242,653984,1085962236,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,-12.4875,130.792333,NA,2002-08-03T00:00:00,3,8,2002,0,NA,NA
243,664814,2520635980,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,27.596262,-82.796738,54.8,1976-10-15T00:00:00,15,10,1976,0,NA,NA
244,680010,1100855706,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,-19.016,148.1,NA,1970-10-28T00:00:00,28,10,1970,0,NA,NA
245,726675,1066771554,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,-18.941833,147.701667,4,1987-01-30T00:00:00,30,1,1987,0,NA,NA
246,432665,1322625839,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,32.8183,-78.6517,33,1981-02-28T00:00:00,28,2,1981,0,NA,NA
247,727484,1066783205,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia ramosa,-14.6477,145.4882,12.6,2006-02-19T00:00:00,19,2,2006,0,NA,NA
248,535809,1066775478,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-23.893889,152.411111,21,1998-02-22T00:00:00,22,2,1998,0,NA,NA
249,10207,1100855770,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-23.483,151.883,NA,1970-09-03T00:00:00,3,9,1970,0,NA,NA
250,536007,1066769532,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-21.969167,152.483333,33,1995-07-24T00:00:00,24,7,1995,0,NA,NA
251,653174,1085959901,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-21.783333,114.266667,NA,1987-03-03T00:00:00,3,3,1987,0,NA,NA
252,680605,1100859113,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-33.216,133.9,NA,1979-01-27T00:00:00,27,1,1979,0,NA,NA
253,4407,1066782103,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-23.466,151.9353,18.5,2004-11-08T00:00:00,8,11,2004,0,NA,NA
254,1112,1100855776,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-23.483,151.883,NA,1970-09-03T00:00:00,3,9,1970,0,NA,NA
255,533207,1066782141,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-23.451247,152.03878,17.1,2004-11-08T00:00:00,8,11,2004,0,NA,NA
256,4700,1066776724,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-21.495634,151.163254,26.2,1999-06-08T00:00:00,8,6,1999,0,NA,NA
257,6955,1066779183,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia wistarii,-20.9625,151.301331,30,2000-03-16T00:00:00,16,3,2000,0,NA,NA
258,597259,3830081362,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,41.85043,8.75475,NA,2021-04-04T00:00:00,4,4,2021,0,NA,NA
259,731702,3961224931,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,42.238336,3.207497,NA,2022-10-27T10:58:23,27,10,2022,0,NA,NA
260,633868,3994214283,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,39.867438,3.146538,NA,2019-11-01T12:29:00,1,11,2019,0,NA,NA
261,604716,3830371568,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,43.54028,7.08278,NA,2021-07-29T00:00:00,29,7,2021,0,NA,NA
262,607274,3830415338,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,43.4905,3.91122,NA,2018-05-20T00:00:00,20,5,2018,0,NA,NA
263,549502,2488233261,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,43.53827,7.12166,NA,2010-05-29T00:00:00,29,5,2010,0,NA,NA
264,548417,2488161887,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,43.20166,5.45583,NA,2011-06-06T00:00:00,6,6,2011,0,NA,NA
265,632658,3915261881,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,42.248533,3.230887,NA,2022-09-27T10:32:00,27,9,2022,0,NA,NA
266,548597,2488275865,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,43.32429,5.16116,NA,2010-06-24T00:00:00,24,6,2010,0,NA,NA
267,551321,2488267796,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia oros,41.58023,8.78294,NA,2011-09-10T00:00:00,10,9,2011,0,NA,NA
268,667892,1319981928,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,33.5333,-77.4233,35,1981-02-07T00:00:00,7,2,1981,0,NA,NA
269,577404,911786690,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,33.485667,-77.589833,NA,2010-07-12T00:00:00,12,7,2010,0,NA,NA
270,633181,3859126538,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,20.375113,-87.035291,NA,2022-06-21T07:02:00,21,6,2022,0,NA,NA
271,702879,3418379859,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,7.7,-57.5,NA,1970-08-30T00:00:00,30,8,1970,0,NA,NA
272,423966,3858959318,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,17.918382,-76.820044,NA,2022-07-05T09:55:00,5,7,2022,0,NA,NA
273,663016,1835183667,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,10.58022,-66.04982,NA,2011-09-13T00:00:00,13,9,2011,0,NA,NA
274,591652,1319166589,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,26.7644,-83.3572,50.2,1982-02-01T00:00:00,1,2,1982,0,NA,NA
275,634483,3759884534,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,19.361969,-81.401024,NA,2021-03-31T14:44:00,31,3,2021,0,NA,NA
276,423611,1317912057,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,25.7656,-82.1558,19.6,1980-11-08T00:00:00,8,11,1980,0,NA,NA
277,126842,2557444505,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia felix,21.80418,-84.51856,114,2017-05-23T00:00:00,23,5,2017,0,NA,NA
278,2476,3384361754,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,39.109022,23.6626,NA,2021-06-14T16:30:31,14,6,2021,0,NA,NA
279,594132,3830171213,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,43.20895,5.33573,NA,2019-07-07T00:00:00,7,7,2019,0,NA,NA
280,597257,3830081355,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,43.50867,3.97978,NA,2018-08-18T00:00:00,18,8,2018,0,NA,NA
281,597959,3830143720,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,41.85043,8.75475,NA,2021-06-30T00:00:00,30,6,2021,0,NA,NA
282,600594,3830186813,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,41.85043,8.75475,NA,2019-03-24T00:00:00,24,3,2019,0,NA,NA
283,611755,3830255187,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,41.85043,8.75475,NA,2018-09-28T00:00:00,28,9,2018,0,NA,NA
284,619123,3830128374,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,41.92187,8.76423,NA,2019-10-25T00:00:00,25,10,2019,0,NA,NA
285,619168,3830128738,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,43.51367,7.07181,NA,2018-08-19T00:00:00,19,8,2018,0,NA,NA
286,621423,3830156987,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,43.55214,7.14525,NA,2018-08-13T00:00:00,13,8,2018,0,NA,NA
287,634594,3925029204,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia retidermata,44.304078,9.20087,NA,2022-10-08T09:59:08,8,10,2022,0,NA,NA
288,2549,3988541677,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia echinata,27.312171,33.800167,NA,2022-11-28T11:31:00,28,11,2022,0,NA,NA
289,701350,2434004189,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia echinata,27.40415,52.63948,NA,2007-05-17T00:00:00,17,5,2007,0,NA,NA
290,706502,3418379918,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia echinata,22.229611,39.029028,NA,2014-11-13T00:00:00,13,11,2014,0,NA,NA
291,2830,1100859519,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia rubra,-34.45416,150.88749,NA,2000-05-14T00:00:00,14,5,2000,0,NA,NA
292,10135,1100711946,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia rubra,-33.81,151.23666,NA,1981-03-18T00:00:00,18,3,1981,0,NA,NA
293,10884,1100859548,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia rubra,-33.95,151.16832,NA,1998-10-23T00:00:00,23,10,1998,0,NA,NA
294,679787,1100855494,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia rubra,-33.82499,151.3,NA,1972-08-28T00:00:00,28,8,1972,0,NA,NA
295,680239,1100712001,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia rubra,-33.733,151.35,NA,1972-04-14T00:00:00,14,4,1972,0,NA,NA
296,680381,1100857725,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia rubra,-33.82499,151.3,NA,1972-08-28T00:00:00,28,8,1972,0,NA,NA
297,126577,2557441854,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,32.34916,-79.05022,49,2014-06-25T00:00:00,25,6,2014,0,NA,NA
298,272853,2557623190,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,30.70826,-80.10427,54,2014-06-26T00:00:00,26,6,2014,0,NA,NA
299,232781,2557435567,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,30.39057,-80.21711,58,2013-07-03T00:00:00,3,7,2013,0,NA,NA
300,305351,2557616183,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,32.32267,-79.05212,63,2016-06-13T00:00:00,13,6,2016,0,NA,NA
301,3230,3759570535,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,12.082893,-68.283295,NA,2021-05-08T11:41:25,8,5,2021,0,NA,NA
302,407735,1318994058,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,25.2967,-81.6633,14,1983-06-04T00:00:00,4,6,1983,0,NA,NA
303,69199,2557622826,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,32.85713,-78.25808,49,2012-07-14T00:00:00,14,7,2012,0,NA,NA
304,337877,2557624402,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,32.3471,-79.05152,46,2016-06-13T00:00:00,13,6,2016,0,NA,NA
305,200402,2557437903,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,32.34926,-79.05012,50,2016-06-13T00:00:00,13,6,2016,0,NA,NA
306,631671,3873556343,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana,18.339861,-64.793217,NA,2020-02-25T12:24:00,25,2,2020,0,NA,NA
307,615763,3830405450,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia variabilis,41.85043,8.75475,NA,2021-07-25T00:00:00,25,7,2021,0,NA,NA
