"gbifID","class","order","family","genus","species","decimalLatitude","decimalLongitude","depth","pH","temp","silicate","Type"
3306390061,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia strobilina",22.366944,-89.647583,3,0.483999997377396,24.345303,4.35709,0
3306390066,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina insularis",22.386431,-89.680194,3.25,0.503000020980835,24.786939,4.549456,0
3306390147,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",22.386431,-89.680194,3,0.503000020980835,24.786939,4.549456,0
3306390223,"Demospongiae","Dictyoceratida","Dysideidae","Dysidea","Dysidea variabilis",22.38325,-89.677944,6,0.503000020980835,24.786939,4.549456,0
3306390222,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina insularis",22.367056,-89.675111,6,0.503000020980835,24.786939,4.549456,0
3306390249,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina alcicornis",22.367056,-89.675111,6,0.503000020980835,24.786939,4.549456,0
3306390252,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",21.439306,-90.285528,3.75,0.418000012636185,26.292754,4.948859,0
3306390467,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia strobilina",21.439528,-90.473719,5,0.425999999046326,26.350902,4.981219,0
3306390687,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fulva",22.41175,-89.724528,4,0.503000020980835,24.786939,4.549456,0
3306390793,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula reiswigi",22.388481,-89.676053,7.5,0.503000020980835,24.786939,4.549456,0
3306390833,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina alcicornis",21.437969,-90.2775,5,0.418000012636185,26.292754,4.948859,0
3306390956,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.441192,-90.292778,4.25,0.418000012636185,26.292754,4.948859,0
3306391077,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",21.440333,-90.291528,5.25,0.418000012636185,26.292754,4.948859,0
3306391140,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",21.441917,-90.291389,10,0.418000012636185,26.292754,4.948859,0
3306391547,"Demospongiae","Dictyoceratida","Dysideidae","Dysidea","Dysidea variabilis",22.386714,-89.680394,1.75,0.503000020980835,24.786939,4.549456,0
3306391551,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.441192,-90.292778,4.25,0.418000012636185,26.292754,4.948859,0
3306391553,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",21.439417,-90.283028,2.5,0.418000012636185,26.292754,4.948859,0
3306391527,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",21.438056,-90.277222,7.5,0.418000012636185,26.292754,4.948859,0
3306391592,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",22.388306,-89.702444,8.5,0.503000020980835,24.786939,4.549456,0
3306391616,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia strobilina",21.441081,-90.274508,5,0.418000012636185,26.292754,4.948859,0
3306391668,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",22.367056,-89.675111,6,0.503000020980835,24.786939,4.549456,0
3306391732,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fulva",22.41175,-89.724528,4,0.503000020980835,24.786939,4.549456,0
3306391753,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina muricyana",22.388694,-89.679805,4,0.503000020980835,24.786939,4.549456,0
3306391908,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",21.441192,-90.292778,4.25,0.418000012636185,26.292754,4.948859,0
3306391930,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina insularis",21.438056,-90.277222,6,0.418000012636185,26.292754,4.948859,0
3306391985,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",22.388481,-89.676053,7.5,0.503000020980835,24.786939,4.549456,0
3306392037,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula reiswigi",22.388583,-89.687194,5.5,0.503000020980835,24.786939,4.549456,0
3306392044,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",22.377028,-89.693889,7.5,0.503000020980835,24.786939,4.549456,0
3306392048,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",21.439139,-90.283028,6,0.418000012636185,26.292754,4.948859,0
3306392056,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.437969,-90.2775,4,0.418000012636185,26.292754,4.948859,0
3306392232,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula reiswigi",22.55675,-89.784055,6,0.540000021457672,23.292146,4.364928,0
3306392244,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",21.441192,-90.292778,4.25,0.418000012636185,26.292754,4.948859,0
3306392328,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",21.441917,-90.291389,10,0.418000012636185,26.292754,4.948859,0
3306392357,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula reiswigi",22.389,-89.700028,5,0.503000020980835,24.786939,4.549456,0
3306392437,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula rigida",22.448328,-89.779894,14,0.523000001907349,24.29411,4.390148,0
3306392508,"Demospongiae","Dictyoceratida","Spongiidae","Hyattella","Hyattella cavernosa",22.386331,-89.674789,1.75,0.503000020980835,24.786939,4.549456,0
3306392656,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.437969,-90.2775,5,0.418000012636185,26.292754,4.948859,0
3306392798,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia felix",21.441081,-90.274508,5,0.418000012636185,26.292754,4.948859,0
3306392838,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia felix",22.386431,-89.680194,8.5,0.503000020980835,24.786939,4.549456,0
3306392908,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia felix",21.4391,-90.283028,1.5,0.418000012636185,26.292754,4.948859,0
3306392915,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula reiswigi",22.367056,-89.675111,6,0.503000020980835,24.786939,4.549456,0
3306393003,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fulva",22.366944,-89.647583,3,0.483999997377396,24.345303,4.35709,0
3306393164,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.437969,-90.2775,4,0.418000012636185,26.292754,4.948859,0
3306393244,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",21.439306,-90.285528,4,0.418000012636185,26.292754,4.948859,0
3306393253,"Demospongiae","Dictyoceratida","Dysideidae","Dysidea","",22.386431,-89.680194,3.25,0.503000020980835,24.786939,4.549456,0
3306393306,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia felix",22.388694,-89.679805,4,0.503000020980835,24.786939,4.549456,0
3306393453,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",22.403944,-89.713555,8.5,0.503000020980835,24.786939,4.549456,0
3306393599,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.437969,-90.2775,4.25,0.418000012636185,26.292754,4.948859,0
3306393723,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina lacunosa",22.554778,-89.7885,7.75,0.540000021457672,23.292146,4.364928,0
3306393778,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fulva",22.386331,-89.674789,1.75,0.503000020980835,24.786939,4.549456,0
3306393805,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",21.441192,-90.292778,4.25,0.418000012636185,26.292754,4.948859,0
3306393845,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",22.586639,-89.753194,9,0.563000023365021,22.784157,4.50704,0
3306393880,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia strobilina",22.520939,-89.7654,2.25,0.540000021457672,23.292146,4.364928,0
3306393966,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina lacunosa",22.386431,-89.680194,3,0.503000020980835,24.786939,4.549456,0
3306394013,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina lacunosa",22.386431,-89.680194,3.5,0.503000020980835,24.786939,4.549456,0
3306394095,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",22.388481,-89.676053,7.5,0.503000020980835,24.786939,4.549456,0
3306394181,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina insularis",21.347167,-90.147555,4,0.40599998831749,26.399332,5.059572,0
3306394235,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",22.386431,-89.680194,3.5,0.503000020980835,24.786939,4.549456,0
3306394250,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia strobilina",22.386431,-89.680194,3.5,0.503000020980835,24.786939,4.549456,0
3306394256,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia strobilina",22.386431,-89.680194,3.5,0.503000020980835,24.786939,4.549456,0
3306394295,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",21.439778,-90.286639,4.5,0.418000012636185,26.292754,4.948859,0
3306394399,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina insularis",21.441192,-90.292778,4,0.418000012636185,26.292754,4.948859,0
3306394568,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia felix",21.441081,-90.274508,4.5,0.418000012636185,26.292754,4.948859,0
3306394587,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula gigantea",22.367056,-89.675111,6,0.503000020980835,24.786939,4.549456,0
3306394661,"Demospongiae","Dictyoceratida","Dysideidae","Dysidea","",22.386431,-89.680194,4,0.503000020980835,24.786939,4.549456,0
3306394693,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",22.417528,-89.739278,8,0.509999990463257,26.268331,4.867239,0
3306394746,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",22.396222,-89.672139,11.5,0.503000020980835,24.786939,4.549456,0
3306394753,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",22.377028,-89.693889,8.5,0.503000020980835,24.786939,4.549456,0
3306394795,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",21.347167,-90.147555,3,0.40599998831749,26.399332,5.059572,0
3306394922,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina lacunosa",22.389,-89.700028,5,0.503000020980835,24.786939,4.549456,0
3306394966,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia strobilina",22.366944,-89.647583,6.5,0.483999997377396,24.345303,4.35709,0
3306394971,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia felix",22.386431,-89.680194,8,0.503000020980835,24.786939,4.549456,0
3306395053,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia felix",22.386431,-89.680194,7,0.503000020980835,24.786939,4.549456,0
3306395167,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fulva",22.55675,-89.784055,5,0.540000021457672,23.292146,4.364928,0
3306395200,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina lacunosa",22.388694,-89.679805,4,0.503000020980835,24.786939,4.549456,0
3306395461,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula rigida",22.367056,-89.675111,6,0.503000020980835,24.786939,4.549456,0
3306395529,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula rigida",22.367056,-89.675111,6,0.503000020980835,24.786939,4.549456,0
3306395579,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",22.395194,-89.705555,3.5,0.503000020980835,24.786939,4.549456,0
3306395642,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",22.417528,-89.739278,5,0.509999990463257,26.268331,4.867239,0
3306395658,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia strobilina",22.383333,-89.631055,10.5,0.483999997377396,24.345303,4.35709,0
3306395668,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",22.388306,-89.702444,6,0.503000020980835,24.786939,4.549456,0
3306395666,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.438056,-90.277222,5,0.418000012636185,26.292754,4.948859,0
3306395757,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina lacunosa",22.386431,-89.680194,7.5,0.503000020980835,24.786939,4.549456,0
3306395834,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fulva",21.437969,-90.2775,4.25,0.418000012636185,26.292754,4.948859,0
3306395865,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",22.383333,-89.631055,10.5,0.483999997377396,24.345303,4.35709,0
3306395944,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina lacunosa",22.395194,-89.705555,3.5,0.503000020980835,24.786939,4.549456,0
3306396037,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fulva",22.386331,-89.674789,1.75,0.503000020980835,24.786939,4.549456,0
3306396047,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.438056,-90.277222,6,0.418000012636185,26.292754,4.948859,0
3306396083,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula rigida",22.586639,-89.753194,9,0.563000023365021,22.784157,4.50704,0
3306396246,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",22.388694,-89.679805,4,0.503000020980835,24.786939,4.549456,0
3306396251,"Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis",21.441917,-90.291389,10,0.418000012636185,26.292754,4.948859,0
3306396412,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula rigida",22.389,-89.700028,9,0.503000020980835,24.786939,4.549456,0
3306396459,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina muricyana",21.441192,-90.292778,4,0.418000012636185,26.292754,4.948859,0
3306396514,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina insularis",21.347167,-90.147555,3,0.40599998831749,26.399332,5.059572,0
3306396549,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia strobilina",22.366944,-89.647583,3,0.483999997377396,24.345303,4.35709,0
3306396641,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina lacunosa",22.378778,-89.667444,4.5,0.503000020980835,24.786939,4.549456,0
3306396643,"Demospongiae","Dictyoceratida","Irciniidae","Ircinia","Ircinia felix",21.4391,-90.283028,1.5,0.418000012636185,26.292754,4.948859,0
3306396652,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fulva",22.389,-89.700028,9,0.503000020980835,24.786939,4.549456,0
3306396799,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina insularis",21.441192,-90.292778,4,0.418000012636185,26.292754,4.948859,0
3306396961,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.437969,-90.2775,5,0.418000012636185,26.292754,4.948859,0
3306397141,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",22.386431,-89.680194,3.25,0.503000020980835,24.786939,4.549456,0
3306397197,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula reiswigi",22.383472,-89.683972,6.5,0.503000020980835,24.786939,4.549456,0
3306397358,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina fistularis",21.438056,-90.277222,5,0.418000012636185,26.292754,4.948859,0
3306397357,"Demospongiae","Verongiida","Aplysinidae","Aplysina","Aplysina lacunosa",22.396222,-89.672139,12.5,0.503000020980835,24.786939,4.549456,0
3306397437,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula rigida",22.389,-89.700028,9,0.503000020980835,24.786939,4.549456,0
3306397458,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula rigida",22.377331,-89.695055,7.5,0.503000020980835,24.786939,4.549456,0
3306397483,"Demospongiae","Verongiida","Aplysinidae","Verongula","Verongula rigida",22.383333,-89.631055,10.5,0.483999997377396,24.345303,4.35709,0
3306397622,"Demospongiae","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa",22.377331,-89.695055,7.5,0.503000020980835,24.786939,4.549456,0
